,tconst,startYear,runtimeMinutes,genres,title
10801,tt0198965,1980,99,['Drama'],La race sauvage
10802,tt0199000,2000,100,"['Drama', 'History', 'Romance']",Gripsholm
10803,tt0199007,2002,90,"['Drama', 'Romance']",Secret Pleasures
10804,tt0199077,2000,84,['Drama'],Je préfère le bruit de la mer
10805,tt0199118,1999,119,"['Biography', 'Drama']",Un homme comme il faut
10806,tt0199129,2000,107,['Drama'],Le parloir
10807,tt0199134,1983,88,"['Action', 'Comedy']",Les maîtres ninjas
10808,tt0199148,1981,80,"['Action', 'Comedy', 'Horror']",Kung fu zombie
10809,tt0199314,2000,97,"['Comedy', 'Romance']",Adam Serial Lover
10810,tt0199320,1995,93,['Drama'],L'amour conjugal
10811,tt0199385,1984,95,['Action'],Return of the Bastard Swordsman
10812,tt0199440,2000,80,['Documentary'],De la lumière quand même
10813,tt0199481,2001,120,"['Adventure', 'Biography', 'Drama']","Vercingétorix, la légende du druide roi"
10814,tt0199522,1987,98,['Comedy'],Deux oeufs de Turquie
10815,tt0199626,2003,119,"['Mystery', 'Thriller']",In the Cut
10816,tt0199650,2000,94,"['Drama', 'Thriller']",Killer Instinct
10817,tt0199683,1999,122,"['Comedy', 'Drama']",L'été de Kikujiro
10818,tt0199714,1987,89,['Action'],Opération ninja
10819,tt0199724,1999,109,['Drama'],Love Will Tear Us Apart
10820,tt0199725,2000,124,"['Drama', 'Romance', 'Sport']",Love & Basketball
10821,tt0199727,2000,103,"['Comedy', 'Crime']","Gangsters, sex & karaoké"
10822,tt0199753,2000,106,"['Action', 'Sci-Fi', 'Thriller']",Planète rouge
10823,tt0199777,1999,108,['Drama'],Moloch
10824,tt0199818,1987,90,['Action'],Les Griffes du Ninja
10825,tt0199820,1987,78,['Action'],Ninja Made in USA... Delta Squad
10826,tt0199822,1988,78,['Action'],Ninja Exterminator
10827,tt0199828,1987,88,"['Action', 'Fantasy']",Le chasseur de ninja
10828,tt0199829,1982,85,"['Action', 'Comedy']",Masque d'acier contre ninja
10829,tt0199845,1986,86,['Action'],L'enfer des ninja
10830,tt0199849,1986,88,"['Action', 'Adventure']",Ninja Terminator
10831,tt0199850,1984,91,"['Action', 'Crime']",Ninja Fury
10832,tt0199858,1987,86,"['Action', 'Crime']",Le gang des crapules
10833,tt0199861,1986,92,"['Action', 'Crime']",Ninja's Terror
10834,tt0199864,1987,86,"['Action', 'Crime']",Ninja: American Warrior
10835,tt0199865,1987,88,['Action'],Black Ninja
10836,tt0199866,1988,86,['Action'],Super Ninja 2
10837,tt0199867,1982,90,"['Action', 'Fantasy', 'Horror']",Ninja Force Brutale
10838,tt0199873,1998,60,['Documentary'],Nos traces silencieuses
10839,tt0199912,1987,93,"['Action', 'Adventure', 'Thriller']",L'aigle noir
10840,tt0199950,1999,94,"['Adventure', 'Family', 'Fantasy']",Pinocchio et Gepetto
10841,tt0199974,2000,106,"['Crime', 'Drama', 'Thriller']",The Prophet's Game
10842,tt0199990,1980,95,"['Action', 'Drama']",Le Justicier du kung-fu
10843,tt0200027,2001,132,"['Biography', 'Comedy', 'Drama']",Écarts de conduite
10844,tt0200041,1980,80,"['Action', 'Drama']",Le combat du dragon
10845,tt0200071,1999,95,['Drama'],Rosetta
10846,tt0200073,1980,85,['Action'],Rage de tuer
10847,tt0200091,1999,84,"['Comedy', 'Romance']",Le schpountz
10848,tt0200124,1981,90,"['Action', 'Comedy', 'Drama']",Massacre au Village
10849,tt0200125,1983,95,['Action'],La fureur de Shaolin
10850,tt0200126,1981,83,['Action'],Kung fu warrior
10851,tt0200191,2001,154,"['Biography', 'Drama', 'Romance']",Blanche comme la neige
10852,tt0200192,2000,91,"['Comedy', 'Drama']",Transgressing
10853,tt0200211,1983,91,"['Action', 'Adventure', 'Drama']",Thor le guerrier
10854,tt0200257,2000,130,"['Biography', 'History']",Parole et utopie
10855,tt0200292,1983,90,"['Action', 'Drama']",Le Champion de Tianjin
10856,tt0200357,1991,120,['Drama'],Nue
10857,tt0200402,1982,93,"['Adventure', 'Family']",36 super kids de Shaolin
10858,tt0200422,2001,106,"['Drama', 'Romance', 'War']",Premier amour
10859,tt0200440,1999,95,['Drama'],Appassionate
10860,tt0200465,2008,111,"['Crime', 'Drama', 'Thriller']",Braquage à l'anglaise
10861,tt0200469,1999,91,"['Horror', 'Sci-Fi', 'Thriller']",La Nuit des chauves-souris
10862,tt0200472,2000,98,"['Comedy', 'Drama']",Une blonde en cavale
10863,tt0200486,1998,93,"['Crime', 'Drama', 'Romance']",So Close to Paradise
10864,tt0200522,1992,105,['Drama'],Les Rêveries de Madame Cazibe
10865,tt0200530,2000,96,"['Comedy', 'Drama']",Chuck & Buck
10866,tt0200550,2000,100,"['Comedy', 'Drama', 'Music']",Coyote Girls
10867,tt0200613,1994,82,['Animation'],"Garibaldi, le héros de deux mondes"
10868,tt0200637,1993,90,"['Action', 'Comedy', 'Drama']",Mercedes mon amour
10869,tt0200669,2000,130,"['Drama', 'Romance']",La coupe d'or
10870,tt0200720,2000,135,"['Drama', 'Romance']",Chez les heureux du monde
10871,tt0200828,1999,96,['Drama'],Qui plume la lune?
10872,tt0200838,1999,61,['Drama'],Le trône de la mort
10873,tt0200849,1999,95,"['Biography', 'Documentary']",Ennemis intimes
10874,tt0200905,1985,86,['Documentary'],Sans commentaire
10875,tt0201011,1980,100,['Documentary'],Le regard des autres
10876,tt0201093,1980,86,"['Action', 'Drama']",Les guerriers du temple maudit
10877,tt0201099,1983,88,['Action'],Shaolin contre ninja
10878,tt0201102,1984,90,['Action'],"Shaolin, la mission sanglante"
10879,tt0201129,1986,85,"['Action', 'Adventure', 'Crime']",L'empire des ninjas
10880,tt0201135,1980,89,['Action'],Les 7 successeurs du super maître du kung fu
10881,tt0201265,1999,95,['Comedy'],Happy Christmas!
10882,tt0201394,2001,92,"['Comedy', 'Romance']",Amours et thérapie
10883,tt0201479,2001,91,"['Crime', 'Drama', 'Thriller']",Braquage au féminin
10884,tt0201483,1999,101,"['Comedy', 'Drama', 'Music']",Le bleu des villes
10885,tt0201484,2000,91,['Thriller'],Blowback : La Vengeance du tueur
10886,tt0201485,2001,109,"['Drama', 'Mystery', 'Romance']",Le Tombeau
10887,tt0201489,1999,74,"['Comedy', 'Crime', 'Drama']",La route des petits voyous
10888,tt0201517,1999,104,"['Drama', 'Mystery']",Charisma
10889,tt0201538,1999,94,"['Comedy', 'Drama']",Les convoyeurs attendent
10890,tt0201626,1999,93,"['Crime', 'Drama']",La source jaune
10891,tt0201631,1999,98,['Drama'],Garage Olimpo
10892,tt0201634,1999,102,['Drama'],La genèse
10893,tt0201670,2000,90,"['Comedy', 'Romance']",Les vainqueurs
10894,tt0201694,2001,93,"['Action', 'Comedy', 'Crime']",Longshot
10895,tt0201701,1981,90,['Comedy'],Le jour se lève et les conneries commencent
10896,tt0201707,1999,90,['Drama'],La cour
10897,tt0201743,1999,147,['Drama'],M/Other
10898,tt0201794,1999,102,['Drama'],Nadia et les hippopotames
10899,tt0201833,1999,93,"['Drama', 'Romance']",Les passagers
10900,tt0201840,1999,93,"['Comedy', 'Sport']",La coupe
10901,tt0201899,2000,106,['Drama'],La rumeur des anges
10902,tt0201901,2000,90,['Comedy'],Juste une nuit
10903,tt0201952,1999,71,['Documentary'],Sud
10904,tt0201987,1987,90,['Action'],Delta Connection
10905,tt0202006,1980,90,"['Action', 'Drama']",Les sept téméraires de la tour de Shaolin
10906,tt0202023,1981,75,"['Action', 'Adventure']",Super dragon
10907,tt0202046,1986,90,"['Action', 'Adventure']",Les agents 007 1/2
10908,tt0202055,1999,119,['Drama'],Vanaprastham - La dernière danse
10909,tt0202077,1999,115,['Drama'],Voyages
10910,tt0202099,1988,93,['Action'],Ninja rangers
10911,tt0202104,1989,94,"['Action', 'Horror']",Ghost killer
10912,tt0202152,1989,116,"['Action', 'Drama']",La légende de Zatoïchi - L'odyssée finale
10913,tt0202157,1991,114,['Drama'],Funérailles
10914,tt0202233,1999,80,"['Horror', 'Thriller']",L'anthropophage 2000
10915,tt0202239,1982,65,"['Adventure', 'Animation', 'Family']",Aladdin et la Lampe Merveilleuse
10916,tt0202267,1996,84,"['Action', 'Drama', 'Fantasy']",Book of Swords
10917,tt0202283,1999,115,['Drama'],C'est quoi la vie?
10918,tt0202287,1999,74,['Animation'],Carnivale
10919,tt0202289,1999,87,['Drama'],Les Casablancais
10920,tt0202300,1980,90,"['Comedy', 'Drama']",Le cœur à l'envers
10921,tt0202304,1996,88,['Documentary'],Le convoi
10922,tt0202314,2000,80,"['Action', 'Sci-Fi', 'Thriller']",Destruction totale
10923,tt0202333,1982,55,['Documentary'],En cherchant Émile
10924,tt0202364,1993,128,['Drama'],L'école
10925,tt0202381,1999,89,"['Comedy', 'Thriller']","Hôtel Paradiso, une maison sérieuse"
10926,tt0202390,1999,126,['Documentary'],M. Zwilling & Mme Zuckermann
10927,tt0202402,2000,94,"['Comedy', 'Drama', 'Romance']",Dangereuse séduction
10928,tt0202405,2000,109,"['Comedy', 'Romance']",J'aime Andrea
10929,tt0202433,1999,86,['Comedy'],Kennedy et moi
10930,tt0202452,2000,85,"['Adventure', 'Animation']",Leif Ericson: Le Petit Garçon qui découvrit le Nouveau Monde
10931,tt0202463,1983,61,"['Adventure', 'Animation', 'Family']",Les fables d'Esope
10932,tt0202470,2001,105,"['Drama', 'Music']",Rock Star
10933,tt0202484,1999,64,['Documentary'],Un chat noir sur la neige
10934,tt0202623,2002,91,"['Comedy', 'Romance']",Une soirée parfaite
10935,tt0202642,1999,90,"['Crime', 'Drama', 'Thriller']",Hellgate Bridge
10936,tt0202677,2000,119,"['Action', 'Crime', 'Drama']",Way of the Gun
10937,tt0202712,1990,45,['Documentary'],"L'écrivain, le peintre, le funambule"
10938,tt0202714,1999,65,['Drama'],Une planète dont je me souviendrai
10939,tt0202813,1999,99,['Comedy'],Besame mucho
10940,tt0202835,1995,125,['Drama'],Plus Pres de la Maison
10941,tt0202892,1985,122,['Drama'],Sombre crépuscule
10942,tt0202908,1981,119,"['Biography', 'Drama', 'History']",Hokusai manga
10943,tt0202935,1995,80,['Drama'],Jusqu'au bout de la nuit
10944,tt0202936,1985,134,['Drama'],La proie de l'homme
10945,tt0202967,1986,133,['Drama'],L'homme des passions
10946,tt0202989,2000,90,['Comedy'],Dans les griffes de la mode
10947,tt0203009,2001,127,"['Drama', 'Musical', 'Romance']",Moulin Rouge
10948,tt0203019,2000,129,"['Biography', 'Drama']",Les chemins de la dignité
10949,tt0203020,1985,80,['Comedy'],Ne prends pas les poulets pour des pigeons
10950,tt0203051,1999,96,['Drama'],Peau neuve
10951,tt0203053,2000,96,"['Action', 'Mystery', 'Thriller']",Pilgrim
10952,tt0203059,1991,65,['Documentary'],"Le port des amours, Reinette l'Oranaise"
10953,tt0203094,1988,114,"['Comedy', 'Crime']",Adorable Canaille
10954,tt0203104,1986,91,['Comedy'],Il semble mort?
10955,tt0203119,2000,89,"['Crime', 'Drama', 'Thriller']",Sexy Beast
10956,tt0203132,1992,97,"['Drama', 'Horror', 'Mystery']",Evil Dead Trap 2
10957,tt0203166,2000,106,"['Comedy', 'Drama', 'Romance']",Tous ensemble
10958,tt0203185,1999,85,"['Action', 'Horror']",Infantry of Doom
10959,tt0203224,1983,144,['Drama'],"Yohkiro, le royaume des gueishas"
10960,tt0203230,2000,111,['Drama'],Tu peux compter sur moi
10961,tt0203237,1994,91,"['Action', 'Animation', 'Fantasy']",Yu Yu Hakusho - Film 2: La légende du royaume des ombres
10962,tt0203343,1999,84,"['Comedy', 'Horror']",Blood Dolls
10963,tt0203402,1999,156,['Drama'],La ville des prodiges
10964,tt0203408,1999,100,"['Action', 'Adventure', 'Fantasy']",La prophétie des ténèbres
10965,tt0203427,1999,90,['Comedy'],Le créateur
10966,tt0203495,1980,90,"['Comedy', 'Drama']",Fernand
10967,tt0203540,2000,91,"['Comedy', 'Crime', 'Drama']",Jardinage à l'anglaise
10968,tt0203579,1990,88,"['Crime', 'Drama']",Il gèle en enfer
10969,tt0203632,2000,135,"['Drama', 'Mystery', 'Romance']",La princesse et le guerrier
10970,tt0203672,1999,116,"['Action', 'Adventure', 'Drama']",A Man Called Hero
10971,tt0203682,1998,106,['Drama'],Mon nom est Sara
10972,tt0203726,1997,72,"['Action', 'Comedy', 'Horror']",The Necro Files
10973,tt0203755,2001,93,"['Comedy', 'Crime']",Divine mais dangereuse
10974,tt0203830,2000,96,"['Horror', 'Mystery', 'Thriller']",Reaper
10975,tt0203835,2000,95,"['Action', 'Drama']",The Alternate
10976,tt0203892,1984,121,"['Comedy', 'Drama', 'Musical']",Rhapsodie de Shangaï
10977,tt0203894,1991,111,['Drama'],La rivière Shimanto
10978,tt0203911,1980,77,['Drama'],Simone Barbès ou la vertu
10979,tt0203940,2000,94,"['Horror', 'Sci-Fi', 'Thriller']",Spiders
10980,tt0204137,2000,94,"['Crime', 'Drama']",Animal Factory
10981,tt0204140,2000,98,['Drama'],Père inconnu
10982,tt0204164,1999,108,['Comedy'],Berezina ou les derniers jours de la Suisse
10983,tt0204175,2000,94,"['Comedy', 'Drama', 'Romance']",Boys and Girls
10984,tt0204180,1996,90,"['Comedy', 'Drama']",Calino Maneige
10985,tt0204313,2004,114,"['Horror', 'Mystery', 'Thriller']","L'exorciste, au commencement"
10986,tt0204315,2000,101,['Drama'],Faites comme si je n'étais pas là
10987,tt0204382,2000,92,['Comedy'],Home Sweet Hoboken
10988,tt0204471,1999,101,"['Comedy', 'Crime']",Matroni et moi
10989,tt0204495,1988,100,"['Drama', 'History', 'Music']",Natal da Portela
10990,tt0204626,2000,97,"['Crime', 'Drama', 'Mystery']",The Watcher
10991,tt0204661,1987,86,"['Action', 'Adventure', 'Drama']",Survivor
10992,tt0204680,1980,80,['Musical'],Third World
10993,tt0204693,1999,90,['Comedy'],Tout baigne!
10994,tt0204700,2001,101,"['Drama', 'Horror', 'Thriller']",Wings of Velvet
10995,tt0204702,1980,100,"['Documentary', 'Music']",Téléphone public
10996,tt0204709,1999,80,"['Drama', 'Romance']",Une liaison pornographique
10997,tt0204716,1985,124,"['Crime', 'Drama']",Portrait d'un criminel
10998,tt0204742,1981,82,['Drama'],Cinq Femmes en Cavale
10999,tt0204750,1987,133,['Drama'],Tokyo Bordello
11000,tt0204761,2000,166,['Drama'],seXuelles
11001,tt0204870,1999,90,"['Drama', 'Family', 'Fantasy']",Le ballon sorcier
11002,tt0204883,1999,59,['Documentary'],Cinéma itinérant - Rêves et illusions
11003,tt0204901,1990,92,['Action'],Coup de main aux Philippines
11004,tt0204908,1998,85,"['Comedy', 'Drama']",Bo Ba Bu
11005,tt0204913,1989,75,['Drama'],Book of Days
11006,tt0204932,2000,91,"['Comedy', 'Drama', 'Family']",Un été en Suède
11007,tt0204938,1990,95,['Documentary'],Caste criminelle
11008,tt0204946,2000,98,"['Comedy', 'Romance', 'Sport']",American Girls
11009,tt0204989,1984,92,['Music'],Break Dance & Smurf
11010,tt0205000,1999,88,"['Comedy', 'Romance']",Gigolo à tout prix
11011,tt0205011,1999,118,['Comedy'],La dilettante
11012,tt0205039,1998,90,['Adventure'],En attendant la neige
11013,tt0205049,1999,90,['Documentary'],Monsieur contre madame
11014,tt0205177,2000,82,"['Comedy', 'Music']",Kevin & Perry
11015,tt0205190,1999,119,"['Drama', 'Family']",Un gamin
11016,tt0205269,1999,85,['Comedy'],Monsieur Naphtali
11017,tt0205271,2000,122,"['Comedy', 'Drama', 'Romance']",Docteur T & les femmes
11018,tt0205278,1999,90,['Documentary'],A Murder in Abidjan
11019,tt0205290,1999,85,['Drama'],Les coupeurs de bois
11020,tt0205307,1999,90,['Drama'],Paddy
11021,tt0205422,1999,89,"['Drama', 'Romance', 'Thriller']",Le sourire du clown
11022,tt0205461,2000,85,"['Adventure', 'Comedy', 'Drama']",Thomas et le Chemin de fer magique
11023,tt0205495,1989,80,"['Comedy', 'Drama']",La vallée des anges
11024,tt0205505,1999,85,['Comedy'],Le voyage à Paris
11025,tt0205725,1999,118,"['Comedy', 'Drama']","Adieu, plancher des vaches!"
11026,tt0205726,1981,90,['Drama'],Agatha et les lectures illimitées
11027,tt0205735,1999,96,"['Crime', 'Drama', 'Thriller']",Les amants criminels
11028,tt0205826,1981,59,['Documentary'],"Clipperton, île de la solitude"
11029,tt0205843,1999,110,"['Action', 'Adventure', 'Drama']",Le Cœur du guerrier
11030,tt0205873,2000,101,"['Comedy', 'Drama', 'History']",The Dish
11031,tt0205933,1980,90,['Drama'],Le fils puni
11032,tt0205963,1998,113,['Drama'],La maison des geishas
11033,tt0205967,1997,98,"['Comedy', 'Drama']",Get the Hell Out of Hamtown
11034,tt0206013,1999,104,"['Animation', 'Comedy', 'Family']",Mes voisins les Yamada
11035,tt0206048,1992,52,['Comedy'],Is That All There Is?
11036,tt0206072,1999,90,"['Drama', 'Family', 'Music']",Ruses de femmes
11037,tt0206087,2000,93,['Comedy'],Libérez les poissons!
11038,tt0206151,1999,90,"['Comedy', 'Family']","Mon père, ma mère, mes frères et mes soeurs"
11039,tt0206181,1980,95,"['Comedy', 'Drama']",Autopsie
11040,tt0206224,1996,90,['Drama'],Les amis d'Emilia
11041,tt0206226,2000,95,"['Comedy', 'Horror', 'Mystery']",Psycho Beach Party
11042,tt0206275,2001,112,"['Drama', 'Music', 'Romance']",Save the Last Dance
11043,tt0206303,1998,112,"['Comedy', 'Drama', 'Romance']",Vers un nouveau monde
11044,tt0206314,2001,97,"['Action', 'Mystery', 'Thriller']",Une virée en enfer
11045,tt0206334,1999,114,"['Action', 'Comedy', 'Crime']",Gen X Cops
11046,tt0206335,1980,76,['Documentary'],Temps morts
11047,tt0206351,2000,98,['Comedy'],Le café des palmes
11048,tt0206367,2001,75,"['Animation', 'Drama', 'Family']",La trompette magique
11049,tt0206385,1999,90,"['Comedy', 'Drama']",Désoeuvré
11050,tt0206386,1980,90,"['Drama', 'War']",Vacances royales
11051,tt0206420,2000,92,"['Comedy', 'Fantasy', 'Romance']","Woman on top - Amour, piments et bossa nova"
11052,tt0206461,1995,100,['Documentary'],"ÃEUR propos de Nice, la suite"
11053,tt0206608,2000,97,"['Biography', 'Comedy', 'Drama']",L'adieu - Le dernier été de Brecht
11054,tt0206634,2006,109,"['Action', 'Drama', 'Sci-Fi']",Les Fils de l'homme
11055,tt0206742,2000,95,"['Comedy', 'Romance']","Fast Food, Fast Women"
11056,tt0206795,2000,100,['Drama'],Pour une poignée d'herbe
11057,tt0206866,2003,101,['Drama'],Le roi des voleurs
11058,tt0206917,2000,100,"['Drama', 'Music', 'Romance']",The man who cried - Les larmes d'un homme
11059,tt0206926,2000,104,"['Comedy', 'Romance']",Maybe Baby
11060,tt0207036,2000,101,"['Crime', 'Drama', 'Thriller']",Coup de maître
11061,tt0207051,2001,101,['Drama'],Le voyage au Kâfiristân
11062,tt0207093,1987,90,"['Drama', 'Horror']",La sépulture
11063,tt0207161,2000,87,"['Comedy', 'Family', 'Romance']",L'amour au menu
11064,tt0207198,2001,101,"['Action', 'Comedy', 'Drama']",Retour de flammes
11065,tt0207201,2000,127,"['Comedy', 'Fantasy', 'Romance']",Ce que veulent les femmes
11066,tt0207333,2000,96,"['Family', 'Horror']",Fantômes d'amour
11067,tt0207377,2000,96,"['Action', 'Adventure', 'Thriller']",Chain of command - Priorité absolue
11068,tt0207471,1986,83,['Documentary'],Cinémagica
11069,tt0207499,1999,98,"['Adventure', 'Western']",Grizzly Adams : La Légende de la montagne noire
11070,tt0207513,1999,146,"['Action', 'Drama']",Hindustan Ki Kasam
11071,tt0207524,2000,107,"['Comedy', 'Drama']",Comment tuer le chien de son voisin
11072,tt0207626,1999,104,['Drama'],La chemise du serviteur
11073,tt0207744,1980,95,['Drama'],Le soleil en face
11074,tt0207943,1999,86,"['Comedy', 'Romance']",1999 Madeleine
11075,tt0208003,2000,99,"['Action', 'Comedy', 'Crime']",Big Mamma
11076,tt0208037,2000,95,"['Action', 'Drama', 'Thriller']",Secret défense
11077,tt0208060,1987,82,['Comedy'],Coeurs croisés
11078,tt0208069,1993,116,"['Action', 'Animation', 'Family']",Coo des mers profondes
11079,tt0208092,2000,104,"['Comedy', 'Crime']",Snatch - Tu braques ou tu raques
11080,tt0208094,1994,90,['Documentary'],Dieu sait quoi
11081,tt0208173,1982,87,"['Action', 'Adventure', 'Sci-Fi']",Santo contre le poing de la mort
11082,tt0208176,1999,79,"['Comedy', 'Drama']",Fallen Angels
11083,tt0208190,1999,93,['Drama'],Bons baisers du désert vert
11084,tt0208196,2000,110,"['Comedy', 'Romance']",Happy Accidents
11085,tt0208204,2000,93,"['Romance', 'Thriller']",Passion Cachée
11086,tt0208288,1999,108,['Drama'],La ville
11087,tt0208298,2000,90,"['Animation', 'Biography', 'Drama']",Il était une fois Jésus
11088,tt0208348,1999,100,"['Drama', 'Mystery']",Peau d'homme coeur de bête
11089,tt0208349,1999,90,"['Comedy', 'Drama']",Les gens qui s'aiment
11090,tt0208480,1990,88,"['Drama', 'Mystery', 'Romance']",Voyage a Galatina
11091,tt0208491,2002,139,"['Crime', 'Drama']",Ginostra
11092,tt0208522,1991,90,['Documentary'],Trois jours en Grèce
11093,tt0208554,1999,111,['Comedy'],La vie ne me fait pas peur
11094,tt0208557,1992,115,['Drama'],Villa Mauresque
11095,tt0208590,1999,100,['Drama'],Les insurgés
11096,tt0208655,2000,90,['Thriller'],En face
11097,tt0208694,1999,89,['Comedy'],"Augustin, roi du kung-fu"
11098,tt0208726,1999,53,['Comedy'],La beauté du monde
11099,tt0208874,2000,126,"['Drama', 'Thriller']",Manipulations
11100,tt0208883,2000,97,"['Drama', 'Romance', 'Thriller']",Désir
11101,tt0208899,2001,77,['Drama'],The Crusader
11102,tt0208903,1982,135,"['Drama', 'Musical', 'Romance']",Disco Dancer
11103,tt0208988,2000,102,"['Action', 'Crime', 'Drama']",Get Carter - La vérité blesse
11104,tt0208990,2001,99,['Drama'],La chambre du fils
11105,tt0208993,2000,72,"['Comedy', 'Drama', 'Music']",Jean-Michel Basquiat in Downtown '81
11106,tt0208995,1999,112,"['Drama', 'Romance']",Fantasmes
11107,tt0209037,2000,97,"['Comedy', 'Drama', 'Music']",Everybody Famous
11108,tt0209045,1999,81,['Comedy'],Les infortunes de la beauté
11109,tt0209046,1999,99,['Drama'],Innocent
11110,tt0209055,1999,81,['Comedy'],Janice l'intérimaire
11111,tt0209061,1989,57,"['Documentary', 'Music']",Jessye Norman Sings Carmen
11112,tt0209077,2002,93,['Drama'],Ken Park
11113,tt0209144,2000,113,"['Mystery', 'Thriller']",Memento
11114,tt0209163,2001,130,"['Action', 'Adventure', 'Fantasy']",Le retour de la momie
11115,tt0209174,1999,108,"['Drama', 'Thriller']",Jeu de rôles
11116,tt0209180,2000,95,"['Drama', 'War']",Accroché au ciel
11117,tt0209187,1999,103,['Drama'],Banlieue nord
11118,tt0209189,1999,106,['Drama'],Pas un de moins
11119,tt0209223,1999,105,['Drama'],Pas de scandale
11120,tt0209280,1999,105,"['Drama', 'Romance']",Rien à faire
11121,tt0209320,1999,90,['Drama'],Obsessions Lubriques
11122,tt0209322,2000,100,"['Comedy', 'Drama', 'Romance']","Dis maman, comment on fait les bébés?"
11123,tt0209463,1999,118,['Drama'],Le vent nous emportera
11124,tt0209464,2002,118,"['Drama', 'Romance', 'War']",Villa des roses
11125,tt0209475,2001,103,"['Comedy', 'Romance']",Un mariage trop parfait
11126,tt0209885,1999,107,['Drama'],Les portes fermées
11127,tt0209907,1992,62,['Documentary'],À la grâce de Dieu
11128,tt0209912,1999,97,['Romance'],Un amour
11129,tt0209933,1999,92,"['Drama', 'War']",Beau Travail
11130,tt0209950,1999,86,"['Documentary', 'Drama']",Bye Bye Africa
11131,tt0209958,2000,107,"['Crime', 'Horror', 'Sci-Fi']",The Cell
11132,tt0209972,1987,91,"['Drama', 'Horror', 'Mystery']",La vérité d'Henderson
11133,tt0209973,1999,97,"['Comedy', 'Drama']",Civilisées
11134,tt0210003,1984,100,['Comedy'],Dionysos
11135,tt0210043,1991,104,"['History', 'Mystery', 'Thriller']",The clearing
11136,tt0210065,2000,103,"['Crime', 'Drama', 'Thriller']",Gangster Number One
11137,tt0210070,2000,108,"['Drama', 'Fantasy', 'Horror']",Ginger Snaps
11138,tt0210075,2000,110,"['Drama', 'Sport']",Girlfight
11139,tt0210094,2001,94,['Comedy'],American Campers
11140,tt0210109,1999,84,['Comedy'],L'homme de ma vie
11141,tt0210163,1999,96,"['Comedy', 'Drama']",Ma petite entreprise
11142,tt0210167,1999,107,['Drama'],La maladie de Sachs
11143,tt0210200,1999,95,"['Drama', 'Romance', 'Sci-Fi']",Vaine illusion
11144,tt0210217,2000,124,"['Biography', 'Drama']",Pandemonium
11145,tt0210234,1999,84,"['Action', 'Adventure', 'Animation']",Pokémon 2 - Le pouvoir est en toi
11146,tt0210240,1999,87,['Documentary'],Public Enemy
11147,tt0210248,1999,106,['Documentary'],Qui sait?
11148,tt0210268,1999,60,['Romance'],L'amour des trois oranges
11149,tt0210302,1999,84,"['Drama', 'Fantasy', 'Horror']",Gemini
11150,tt0210333,1987,85,"['Adventure', 'Mystery', 'War']",Wartime
11151,tt0210357,2000,93,"['Drama', 'Family']",Petits miracles
11152,tt0210358,2000,109,"['Drama', 'Romance']",Ce que je sais d'elle... d'un simple regard
11153,tt0210377,1999,78,['Drama'],La voleuse de Saint-Lubin
11154,tt0210382,2000,114,"['Crime', 'Drama', 'Mystery']",Le poids de l'eau
11155,tt0210390,1998,62,['Documentary'],Woubi Cheri
11156,tt0210480,2000,80,['Drama'],Ainsi soit-il
11157,tt0210584,2000,95,"['Comedy', 'Drama', 'Romance']",Bootmen
11158,tt0210601,1997,85,['Drama'],Passion et romance - Un océan de rêves
11159,tt0210616,2000,115,"['Drama', 'Music', 'Romance']",Danse ta vie
11160,tt0210660,1998,80,['Documentary'],"Dutch harbor, là où la mer vient s'éteindre"
11161,tt0210667,1998,120,['Drama'],L'enthousiasme
11162,tt0210717,1999,100,"['Biography', 'Drama', 'War']",Goya
11163,tt0210727,1999,108,['Drama'],Himalaya - l'enfance d'un chef
11164,tt0210740,1998,79,"['Drama', 'Horror']",Mémoires d'un zombie
11165,tt0210767,1995,93,['Drama'],Complicity
11166,tt0210786,1999,85,"['Crime', 'Family']",Graine de détective
11167,tt0210809,1999,100,"['Crime', 'Thriller']",Lisboa
11168,tt0210890,2000,108,"['Drama', 'Fantasy', 'Romance']","Paris, mon petit corps est bien las de ce grand monde"
11169,tt0210916,1999,93,['Drama'],Postmen in the Mountains
11170,tt0210943,2000,87,['Comedy'],So British!
11171,tt0210945,2000,113,"['Biography', 'Drama', 'Sport']",Le plus beau des combats
11172,tt0211031,1981,87,['Comedy'],Teste di quoio
11173,tt0211112,1999,103,['Drama'],Le volcan
11174,tt0211181,2000,100,"['Adventure', 'Comedy', 'Family']",102 dalmatiens
11175,tt0211286,1999,106,"['Comedy', 'Drama']",La bûche
11176,tt0211303,1999,103,['Comedy'],Chili con carne
11177,tt0211310,1999,90,"['Action', 'Animation', 'Comedy']",City Hunter: La Mort de City Hunter
11178,tt0211344,1999,100,"['Comedy', 'Romance']",La débandade
11179,tt0211359,1999,120,['Drama'],Extension du domaine de la lutte
11180,tt0211372,1999,107,"['Adventure', 'Comedy', 'Family']",Le fils du Français
11181,tt0211387,2000,82,"['Comedy', 'Drama', 'Romance']",Gouttes d'eau sur pierres brûlantes
11182,tt0211401,1999,110,['Drama'],Haut les coeurs!
11183,tt0211443,2001,92,"['Action', 'Horror', 'Sci-Fi']",Jason X
11184,tt0211445,1999,80,"['Adventure', 'Comedy', 'Crime']",Je suis né d'une cigogne
11185,tt0211465,2001,92,"['Crime', 'Drama', 'Thriller']",Les hommes de main
